Type,Assignee,Created,Created Epoch,Description,Comments
Improvement,Willem Jiang,2008-07-12T14:30:53+0000,1215873053,I am working on a web app example that uses CXF to expose a webservice.  During the process I thought that getting my POJO object (InputReportIncident) was a bit clumsy as I had to do;                   MessageContentsList list = exchange.getIn().getBody(MessageContentsList.class);                 InputReportIncident in = (InputReportIncident) list.get(0);     So I have created a patch that improves the getBody to be more end-user friendly. You can now do  as you always do in Camel:                  InputReportIncident in = exchange.getIn().getBody(InputReportIncident.class);    Just cast it to what you expect and want to work with.  InputReportIncident is a POJO object generated by the CXF wsdl2java generator.   Willem could you take a look? Maybe I have misunderstood the CXF and there is a easier way already. But I don't like the need to get the List and then get (0) to get my POJO.  Sending the response is already supported nicely:                  // the response                 OutputReportIncident out = new OutputReportIncident();                 out.setCode("Bye Claus");                 exchange.getOut().setBody(out);,The patch. Willem could you take a look at this once you have time?  Would be great to have you eyes on this one.. Willem  with the patch its possible for me to have this route. InputReportIncident and OutputReportIncident are generate by wsdl2java (contract first)  public class ReportIncidentRouteBuilder extends RouteBuilder {      private static OutputReportIncident OK = new OutputReportIncident();      public void configure() {         OK.setCode("OK");          from("cxf:bean:reportIncident")             .convertBodyTo(InputReportIncident.class)             .to("velocity://MailResponse.vm")             .to("seda:mails")             .transform(constant(OK));          from("seda:mails")             .to("file:target/mails");     }  }. Closing 1.4 issues.. 
Bug,Claus Ibsen,2008-07-12T19:08:50+0000,1215889730,When using smack library sending presence message after login is redundant. According to smack documentation (and confirmed by experiment) login sends the presence. http://www.igniterealtime.org/builds/smack/docs/latest/javadoc/org/jivesoftware/smack/XMPPConnection.html#login(java.lang.String %20java.lang.String) Logs in to the server using the strongest authentication mode supported by the server  then sets presence to available,Thanks for the patch and the info. Keep 'em coming. Closing 1.4 issues.. 
Task,Claus Ibsen,2008-07-12T19:44:11+0000,1215891851,We got a bunch of patches from Vadim and have a ticket for upgrade of the smack API to 3.0.x. When they are all done we should ensure that the wiki documentation is up-to-date.  Currently there are many options on the endpoint that is not documented at all on the wiki. And there should be some samples as well.,I've added options and some examples. But xmpp for consumer mode is still on todo list.. Vadim has update the wiki. Thanks.. Closing 1.5 issues. 
Bug,Unassigned,2008-07-12T19:53:22+0000,1215892402,This configuration logs in  presence works  but message is not received by the participant.  		from("timer://kickoff?period=10000&delay=1"). 		setBody(constant("xmpp message")). 		to("xmpp://xxxxxxxx@gmail.com/?resource=camel-user&password=xxxxxx&participant=xxxxxxxx@jabber.org");    It is cause by the code   message.setFrom(endpoint.getUser());   1. There is no need to set "from" field: smack will fetch this info from the connection info and will set it up properly.  2. I can't find the link  but according to common sence and examples in Instant Messaging and Presence  "from" should be JID (Jabber ID) and not just user name!     <message        to='romeo@example.net'        from='juliet@example.com/balcony'        type='chat'        xml:lang='en'>      <body>Wherefore art thou  Romeo?</body>    </message>   3. "Normal" message is just a hint to UI that the message is not part of conversation but a standalone message. It does not matter practically but ideologically  xmpp component will send messages as they flow and I'd say it is a conversation (or monologue to be precise). So no need to set "Normal" flag either. Smack will set it to the default "chat" type.,Vadim you're keeping us busy . Patch applied with thanks!. Closing 1.4 issues.. 
Bug,Claus Ibsen,2008-07-13T11:50:01+0000,1215949801,The strange code in the FileProducer that if the exchange is out capable it will poll the file instead bites us big time.  James must have had a beer and a fancy moment when he created the code. Something with a dynamic receipentlist where the endpoints should be polled from a file but the expression uses a Producer when the endpoints is created. For the file it should consume instead but it doesn't. Any basically it should consume instead.  It also bites us when we send an InOut exchange to the FileProducer it will not produce the file but consume it and there is no file so nothing happens.  This code  public class FileBackupTest extends ContextTestSupport {      public void testMailGeneration() throws Exception {         MockEndpoint mock = getMockEndpoint("mock:result");         mock.expectedMessageCount(1);          template.requestBody("seda:mails"  "Hello World");          mock.assertIsSatisfied();     }      protected RouteBuilder createRouteBuilder() throws Exception {         return new RouteBuilder() {             public void configure() throws Exception {                 from("seda:mails")                     .to("file:target/mails")                     .to("mock:result");             }         };     }   Would not create a file in target/mails folder as we are using template.request that is an InOut MEP.  I will fix it by removing the strange consumer code in the FileProducer and change the fancy dynamic recepientlist test (SimulatorTest)  to not use file based endpoints.  It could be a blocker for the 1.4 release and we should consider creating a new RC!,Also remember to add a unit test that is InOut MEP to the file components.. Added new header on the in message  // lets store the name we really used in the header  so end-users can retrieve it message.setHeader(FileComponent.HEADER_FILE_NAME_PRODUCED  answer.getAbsolutePath());  Remember to add this to wiki. We should consider creating a new RC for 1.4 with this fix.. 
Improvement,Claus Ibsen,2008-07-14T06:26:10+0000,1216016770,The current DLC strategy in Camel is to retry 6 times with 1 sec delay. If still failed it will be moved to a log WARN.  This default behavior is not feasible for most end-users  in fact none. We should have a better default strategy in Camel. Also we should force end-users to setup a strategy from the start.  And we should improve this in the documentation so end-users is aware of this.,See nabble http://www.nabble.com/-DISCUSS----Default-error-handler-in-Camel-2.0%2C-what-should-we-do--td22798791.html  We will disable error handler by default in 2.0. trunk: 761288. Closing all 2.0M2 tickets. 
Bug,Willem Jiang,2008-07-14T10:19:14+0000,1216030754,When defining very simple routing with ThreadProcessor I get ConcurrentModificationException on multicore systems.  Example:  from("direct:a").thread(10).process(new Processor() {            @Override           public void process(Exchange ex) throws Exception  {             //sth           } });  Stack trace: Exception in thread "Thread Processor" java.util.ConcurrentModificationException 	at java.util.HashMap$HashIterator.nextEntry(HashMap.java:793) 	at java.util.HashMap$EntryIterator.next(HashMap.java:834) 	at java.util.HashMap$EntryIterator.next(HashMap.java:832) 	at java.util.HashMap.putAll(HashMap.java:523) 	at org.apache.camel.processor.Pipeline.createNextExchange(Pipeline.java:146 ) 	at org.apache.camel.processor.Pipeline$1.done(Pipeline.java:123) 	at org.apache.camel.processor.ThreadProcessor$ProcessCall.run(ThreadProcess or.j ava:66) 	at java.util.concurrent.ThreadPoolExecutor$Worker.runTask(ThreadPoolExecuto r.ja va:885) 	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.ja va:9 07) 	at java.lang.Thread.run(Thread.java:619),Hi  Could you attach your sample that doesn't work on your system.  I have tried to create an unit test that demonstrates the bug but I runs fine here.. And please provide us with information about OS: Camel Version  Java Version etc.. JUnit test case that causes error. Attached test case causes ConcurrentModificationException. It happens on multicore machines only (always on quad core processor  never on single core)  Testing environment: jdk 1.6.0_06 camel 1.4-SNAPSHOT windows xp eclipse 3.4. Attachment without license. Wojciech. Thanks for the test. It fails on my laptop as well.  However I must say though that such a scenario isn't really a real use-case. Who will fire 500000 messages simulationsly in one thread  But we will try to look into it.. http://svn.apache.org/viewvc?rev=679273&view=rev. Closing all 1.5.0 issues. 
Improvement,Willem Jiang,2008-07-14T13:04:40+0000,1216040680,See the discussion: http://www.nabble.com/Why-some-jars-are-not-part-of-the-Camel-1.4-snapshot-distribution---td18401236s22882.html,For missing script engines and/or springing languages  I think you get an error like "no scripting language 'ruby' found" so we'd want to look for that in addition to the ClassNotFoundException. Hopefully we could catch all uses of a missing scripting language in ScriptBuilder somewhere.. The same for endpoints as well. If you have a route with "from("jetty:http://...").process(...) and you forget to add camel-jetty to the classpath.  Maybe camel could do someting smarter and give a better fedback  that you might have forgot a "camel-XXX" on the classpath.. Just committed the patch of the better logging for the script engines's ClassNotFoundException and the camel component's NoSuchEndpointException. For the NoClassDefError when trying to load Type converter  it not easy to go through the Maven's pom.xml for the who dependency jars looking up  I just close this issue  current better logging solution is enough for us the detect this kind of class path issue.. Closing all 1.5.0 issues. 
New Feature,James Strachan,2008-07-14T14:19:33+0000,1216045173,see http://flatpack.sourceforge.net/,trunk has a working version...  http://cwiki.apache.org/CAMEL/flatpack.html. We will do a new RC for 1.4 so this component is now a part of 1.4. Closing 1.4 issues.. 
Bug,Willem Jiang,2008-07-14T16:27:15+0000,1216052835,The web site for the FTP modules says you can use a URL like ftp://publicftpserver.com/download for anonymous FTP  but this doesn't work unless you specify a username.,Hi Geoff  Please resubmit your patch with the ASF License granted  or I can't apply the patch. Here is the link for manage the patch https://issues.apache.org/activemq/secure/ManageAttachments.jspa?id=27543  Thanks   Willem. The workaround is to specify "anonymous" as the username.. Applied patch with thanks to Geoff. http://svn.apache.org/viewvc?rev=677141&view=rev. Closing 1.4 issues.. 
Bug,Willem Jiang,2008-07-15T04:06:18+0000,1216094778,since CAMEL-709 add getBody method to CxfMessage  so the code in CxfBinding.createCxfMessage() Object body = in.getBody(InputStream.class); will never always return InputStream object  which means the code will never run into the case that the message body is List.class  but it will break the logic when the MESSAGEFORMAT is POJO for camel-cxf  so we need try to getBody(List.class) firstly to fix it,sorry  correct my typo from previous comment  since CAMEL-709 add getBody method to CxfMessage  so the code in CxfBinding.createCxfMessage() Object body = in.getBody(InputStream.class); will always return InputStream object  which means the code will never run into the case that the message body is List.class  but it will break the logic when the MESSAGEFORMAT is POJO for camel-cxf  so we need try to getBody(List.class) firstly to fix it. I did some modification on your patch to make it easy to read the code. I also did some update in the SoapBinding class.  The patch is applied in the reversion 676805.  http://svn.apache.org/viewvc?rev=676805&view=rev. thanks Willem. Willem  did this patch actually make it into the new RC4 hadrian just released?. No   I am afraid we have to do other RC release.. Closing 1.4 issues.. 
Improvement,Willem Jiang,2008-07-15T06:23:44+0000,1216103024,CXF 2.1 implements the JSR311 http://cwiki.apache.org/CXF20DOC/jax-rs-jsr-311.html  Current camel-cxf need to support this REST endpoint,btw what exactly does that mean   FIWW we have a JAX-RS endpoint in camel-rest which uses JAX-RS - though its currently using some Jersey extensions so it can easily generate HTML (human) views as well as XML / JSON services. @James I'm thinking to leverage the CXF's REST supports to help the user to export their resources (not just Camel context's endpoints and routes) in Camel. BTW the CXF REST writer Sergey is interesting to do some contribution this year. James : I think it's pretty clear Willem is referring to CXF JAXRS endpoints. I appreciate Camel users can avail of camel-restlet but there're requirements to get CXF JAXRS endpoints supported too. Can this be moved to 2.1?. When is 2.0 due ?. We hope to get it done In 2 weeks time  e.g. end of April.  So we are scoping on only fixing bugs and adding minor features etc to avoid keep postponing a release.  There is a discussion at dev forum: http://www.nabble.com/CAMEL-2.0---The-remaining-work-td22841080.html. I am out of office from 13th April to 24th April  I will reply your letter when I come back.. Willem how much work is left? As we should do the last bits of Camel 2.0 and get the code ready for a RC cut next week.  So if there is more work to it then we move this to Camel 2.1.. @claus I'm working on the issue of CAMEL-1659  hope I can finished it today. TODO   update the release note for this feature. Most works were done  let's close this issue and will open another JIRA if we have further issue of CXF-REST.. 
